"ID WHO city","iso3","country","city","pm10","Year","type_of_stations","pm10_type","pm25","pm25_type","reference","latitude","longitude","population","wbinc16_text","region","date_compiled","population_source","tempcov_PM10","tempcov_PM25","latitude_pop","longitude_pop","Region","region_abbr","tempcov_PM10_grad","tempcov_PM25_grad","conc_pm25","color_pm25","conc_pm10","color_pm10"
445,"CHN","China","Jiaozhou",79.2102325059694,2014,"-","Converted",52.5,"Measured","China National Environmental Monitoring Center",36.2830009460449,120.008003234863,470972,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
451,"CHN","China","Jimo",76.9470830057988,2014,"-","Converted",51,"Measured","China National Environmental Monitoring Center",36.439998626709,120.610000610352,634583,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
456,"CHN","China","Jining",81.4733820061399,2014,"-","Converted",54,"Measured","China National Environmental Monitoring Center",35.4280014038086,116.630500793457,1384942,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
457,"CHN","China","Jintan",72.4207840054577,2014,"-","Converted",48,"Measured","China National Environmental Monitoring Center",31.7509994506836,119.579002380371,275185,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","70-<100","red"
460,"CHN","China","Jurong",97.3154285073338,2014,"-","Converted",64.5,"Measured","China National Environmental Monitoring Center",31.9549999237061,119.146003723145,359737,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
462,"CHN","China","Kaohsiung",45.5144510589856,2014,"-","Converted",30.1666666666667,"Measured","",22.5659999847412,120.425003051758,1522779,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
464,"CHN","China","Keelung",30.1753266689407,2014,"-","Converted",20,"Measured","",25.128999710083,121.76000213623,374313,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
465,"CHN","China","Kinmen",48.2805226703051,2014,"-","Converted",32,"Measured","",24.431999206543,118.311996459961,127723,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
466,"CHN","China","Korla",87.005525228779,2014,"-","Converted",57.6666666666667,"Measured","China National Environmental Monitoring Center",41.7510986328125,86.1461029052734,425182,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
468,"CHN","China","Kunshan",68.6488681718401,2014,"-","Converted",45.5,"Measured","China National Environmental Monitoring Center",31.3880004882812,120.953002929688,581871,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","50-<70","orange"
470,"CHN","China","Laixi",83.7365315063105,2014,"-","Converted",55.5,"Measured","China National Environmental Monitoring Center",36.8650016784668,120.537002563477,415425,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
471,"CHN","China","Laizhou",84.490914673034,2014,"-","Converted",56,"Measured","China National Environmental Monitoring Center",37.1769981384277,119.94100189209,385505,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
477,"CHN","China","Lienchiang",39.2279246696229,2014,"-","Converted",26,"Measured","",26.1599998474121,119.949996948242,12506,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
478,"CHN","China","Lin'an",86.7540641732045,2014,"-","Converted",57.5,"Measured","China National Environmental Monitoring Center",30.2366008758545,119.718299865723,352149,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
480,"CHN","China","Linyi",83.7365315063105,2014,"-","Converted",55.5,"Measured","China National Environmental Monitoring Center",35.057300567627,118.341796875,1706000,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
483,"CHN","China","Liyang",78.4558493392458,2014,"-","Converted",52,"Measured","China National Environmental Monitoring Center",31.3999996185303,119.459999084473,408015,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
486,"CHN","China","Maanshan",86.6031875398598,2014,"-","Converted",57.4,"Measured","China National Environmental Monitoring Center",31.6861000061035,118.505798339844,858274,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
490,"CHN","China","Miaoli",37.2162362250269,2014,"-","Converted",24.6666666666667,"Measured","",24.5650005340576,120.819999694824,567132,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
493,"CHN","China","Nanchong",86.2511420620555,2014,"-","Converted",57.1666666666667,"Measured","China National Environmental Monitoring Center",30.8064002990723,106.055999755859,1049782,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
497,"CHN","China","Nantou",50.5436721704757,2014,"-","Converted",33.5,"Measured","",23.9130001068115,120.684997558594,514315,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","50-<70","orange"
498,"CHN","China","New Taipei",33.6043410631385,2014,"-","Converted",22.2727272727273,"Measured","",25.0130004882812,121.458999633789,3966818,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
502,"CHN","China","Penghu",24.1402613351526,2014,"-","Converted",16,"Measured","",23.5690002441406,119.56600189209,101758,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"15-<25","orange","20-<30","yellow"
503,"CHN","China","Penglai",68.6488681718401,2014,"-","Converted",45.5,"Measured","China National Environmental Monitoring Center",37.8250007629395,120.747001647949,185894,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","50-<70","orange"
505,"CHN","China","Pingdu",87.5084473399281,2014,"-","Converted",58,"Measured","China National Environmental Monitoring Center",36.7919998168945,119.952003479004,471052,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
506,"CHN","China","Pingtung",33.6957814469838,2014,"-","Converted",22.3333333333333,"Measured","",22.5230007171631,120.560997009277,847917,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
512,"CHN","China","Qujing",47.5261395035816,2014,"-","Converted",31.5,"Measured","China National Environmental Monitoring Center",25.5034999847412,103.789703369141,565078,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
515,"CHN","China","Rongcheng",57.3331206709873,2014,"-","Converted",38,"Measured","China National Environmental Monitoring Center",37.1539993286133,122.471000671387,383087,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","50-<70","orange"
516,"CHN","China","Rushan",72.4207840054577,2014,"-","Converted",48,"Measured","China National Environmental Monitoring Center",36.9129981994629,121.53099822998,259876,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","70-<100","red"
528,"CHN","China","Shouguang",116.929390842145,2014,"-","Converted",77.5,"Measured","China National Environmental Monitoring Center",36.8810005187988,118.746002197266,506562,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred",">100","darkred"
531,"CHN","China","Taian",83.485070450736,2014,"-","Converted",55.3333333333333,"Measured","China National Environmental Monitoring Center",36.1941986083984,117.143600463867,1219580,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
532,"CHN","China","Taicang",82.2277651728634,2014,"-","Converted",54.5,"Measured","China National Environmental Monitoring Center",31.4529991149902,121.11499786377,528974,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
533,"CHN","China","Taichung",43.754223669964,2014,"-","Converted",29,"Measured","",24.1000003814697,120.678001403809,1224935,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
534,"CHN","China","Tainan",44.1314152533258,2014,"-","Converted",29.25,"Measured","",23.0480003356934,120.218002319336,814971,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
535,"CHN","China","Taipei",28.2354842402231,2014,"-","Converted",18.7142857142857,"Measured","",25.0629997253418,121.513000488281,2665656,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"15-<25","orange","20-<30","yellow"
536,"CHN","China","Taitung",15.8420465011939,2014,"-","Converted",10.5,"Measured","",23.0450000762939,121.162002563477,106929,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"10-<15","yellow","<20","green"
540,"CHN","China","Taoyuan",35.7074698915798,2014,"-","Converted",23.6666666666667,"Measured","",25.0599994659424,121.202003479004,417366,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
544,"CHN","China","Wafangdian",88.2628305066516,2014,"-","Converted",58.5,"Measured","China National Environmental Monitoring Center",39.625,121.988998413086,434262,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
545,"CHN","China","Weifang",73.3260438055259,2014,"-","Converted",48.6,"Measured","China National Environmental Monitoring Center",36.7019004821777,119.120002746582,2194524,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","70-<100","red"
547,"CHN","China","Weinan",101.841727507675,2014,"-","Converted",67.5,"Measured","China National Environmental Monitoring Center",34.5101013183594,109.529296875,355847,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred",">100","darkred"
548,"CHN","China","Wendeng",69.4032513385636,2014,"-","Converted",46,"Measured","China National Environmental Monitoring Center",37.1969985961914,122.03800201416,310628,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","50-<70","orange"
552,"CHN","China","Wujiang",84.993836784183,2014,"-","Converted",56.3333333333333,"Measured","China National Environmental Monitoring Center",31.1550006866455,120.636001586914,5472033,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
561,"CHN","China","Yan'an",72.7979755888195,2014,"-","Converted",48.25,"Measured","China National Environmental Monitoring Center",36.627498626709,109.413101196289,430164,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","70-<100","red"
564,"CHN","China","Yangquan",105.362182285718,2014,"-","Converted",69.8333333333333,"Measured","China National Environmental Monitoring Center",37.8563995361328,113.575302124023,699220,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred",">100","darkred"
569,"CHN","China","Yilan",24.1402613351526,2014,"-","Converted",16,"Measured","",24.632999420166,121.793998718262,95885,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"15-<25","orange","20-<30","yellow"
572,"CHN","China","Yiwu",88.2628305066516,2014,"-","Converted",58.5,"Measured","China National Environmental Monitoring Center",29.3050003051758,120.091003417969,1080473,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
573,"CHN","China","Yixing",81.4733820061399,2014,"-","Converted",54,"Measured","China National Environmental Monitoring Center",31.3540000915527,119.818000793457,385393,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
576,"CHN","China","Yunlin",46.3945647534963,2014,"-","Converted",30.75,"Measured","",23.7119998931885,120.544998168945,705356,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
577,"CHN","China","Yuxi",45.7659121145601,2014,"-","Converted",30.3333333333333,"Measured","China National Environmental Monitoring Center",24.3694000244141,102.577796936035,383734,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
579,"CHN","China","Zhangjiagang",90.5259800068221,2014,"-","Converted",60,"Measured","China National Environmental Monitoring Center",31.8740005493164,120.526000976562,519550,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
582,"CHN","China","Zhangqiu",70.9120176720107,2014,"-","Converted",47,"Measured","China National Environmental Monitoring Center",36.7099990844727,117.541000366211,569315,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,"35-<50","red","70-<100","red"
585,"CHN","China","Zhaoyuan",82.2277651728634,2014,"-","Converted",54.5,"Measured","China National Environmental Monitoring Center",37.3740005493164,120.399002075195,311095,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
591,"CHN","China","Zhuji",88.2628305066516,2014,"-","Converted",58.5,"Measured","China National Environmental Monitoring Center",29.7189998626709,120.250999450684,682270,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
593,"CHN","China","Zibo",82.2277651728634,2014,"-","Converted",54.5,"Measured","China National Environmental Monitoring Center",36.8087997436523,118.048202514648,2430356,"Upper middle income","Wpr_LM",2016,NA,NA,NA,NA,NA,"Western Pacific (LMIC)","Wpr (LMIC)",NA,NA,">50","darkred","70-<100","red"
596,"COL","Colombia","Armenia",25,2014,"1 station, urban background","Measured",11.0011802770388,"Converted","Subsistema de Informacion sobre Calidad del Aire",4.47976589202881,-75.7499847412109,399620,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"10-<15","yellow","20-<30","yellow"
597,"COL","Colombia","Barbosa",31.6,2014,"1 station, suburban background","Measured",13.9054918701771,"Converted","Resumen Anual  Calidad del Aire 2014,",6.43707704544067,-75.3327102661133,42439,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"10-<15","yellow","30-<50","darkred"
600,"COL","Colombia","Bucaramanga",46.905,2014,"2 stations, NA","Measured",20.6404144357803,"Converted","Sistema de Vigilancia de calidad del aire del area metropolitana de Bucaramanga, Informe Anual de Calidad del Aire de Bucaramanga 2014",7.11311721801758,-73.1103820800781,1215066,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
603,"COL","Colombia","Cienaga",48,2014,"1 station, Urban background","Measured",21.1222661319146,"Converted","Subsistema de Informacion sobre Calidad del Aire",11.0411396026611,-74.2379379272461,97863,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
604,"COL","Colombia","Copacabana",35.4,2014,"1 station, suburban background","Measured",15.577671272287,"Converted","Subsistema de Informacion sobre Calidad del Aire",6.34943819046021,-75.505126953125,69302,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
607,"COL","Colombia","La Estrella",46.65,2014,"2 stations, suburban background","Measured",41.2,"Measured","Resumen Anual  Calidad del Aire 2014,",6.15750598907471,-75.6420059204102,52564,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"35-<50","red","30-<50","darkred"
608,"COL","Colombia","Manizales",26.3333333333333,2014,"6 stations, urban","Measured",18,"Measured","CORPOCALDAS, Informe Sistema de Vigilancia de Calidad del Aire - Resumen 2014",5.60833406448364,-75.4531326293945,448951,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"15-<25","orange","20-<30","yellow"
610,"COL","Colombia","Pasto",18,2014,"1 station, urban background","Measured",9,"Measured","Subsistema de Informacion sobre Calidad del Aire",1.2109580039978,-77.2856369018555,363298,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"<10","green","<20","green"
611,"COL","Colombia","Sabaneta",42.6,2014,"1 station, urban background","Measured",18.7460111920742,"Converted","Subsistema de Informacion sobre Calidad del Aire",6.15070390701294,-75.6164627075195,40792,"Upper middle income","Amr_LM",2016,NA,NA,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)",NA,NA,"15-<25","orange","30-<50","darkred"
